"desserts";"meats";"juices";"paper_goods";"frozen_foods";"snack_foods";"canned goods";"beer_wine_spirits";"dairy";"breads";"produce";"receipt_id"
1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;91857.0
1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91877.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;91880.0
0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;91882.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;91886.0
0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;91895.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;91925.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;91943.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;91949.0
1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;91964.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;91981.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;91996.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92004.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92015.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;92018.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92031.0
1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;92047.0
0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;92048.0
0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;92059.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;92062.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;92094.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;92096.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;92100.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;92102.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;92132.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;92169.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;92181.0
1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;92193.0
0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;92201.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;92213.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;92221.0
1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;92231.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92245.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;92251.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;92254.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;92257.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;92270.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;92274.0
0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;92279.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;92282.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;92287.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;92291.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;92293.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;92299.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92307.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;92314.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92333.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;92348.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;92353.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92355.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92357.0
1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;92360.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92365.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;92366.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;92381.0
1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92411.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92432.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;92440.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;92465.0
0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;92471.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;92488.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92492.0
1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;92515.0
1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;92520.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;92521.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;92531.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;92538.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92542.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;92556.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;92559.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;92566.0
1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;92568.0
0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;92575.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92633.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;92649.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;92666.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;92685.0
1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;92698.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;92704.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;92708.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;92713.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;92770.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;92803.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;92804.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;92809.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;92831.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;92834.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92839.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;92845.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;92853.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;92860.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;92868.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;92873.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92888.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;92930.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;92939.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92946.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;92948.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;92960.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;92982.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;92985.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;92992.0
1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;93004.0
1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;93025.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93029.0
1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;93035.0
1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;93043.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;93051.0
1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;93107.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;93122.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;93128.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93158.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;93179.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;93180.0
0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;93186.0
0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;93212.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;93229.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;93244.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93247.0
1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;93259.0
1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93263.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;93269.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;93277.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;93284.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;93323.0
1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;93339.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;93356.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;93381.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;93399.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;93416.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;93451.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;93453.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93474.0
0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;93478.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;93485.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93497.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;93502.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;93504.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;93505.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;93507.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93520.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;93524.0
0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;93528.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;93534.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;93538.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;93550.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;93583.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;93586.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;93587.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;93597.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;93605.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;93624.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;93627.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;93667.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;93668.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93685.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;93695.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;93715.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;93741.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;93744.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;93770.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;93793.0
1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;93800.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;93819.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;93825.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;93915.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;93922.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;93958.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;93980.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;93994.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;94002.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;94005.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;94009.0
1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;94019.0
1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;94046.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;94048.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;94076.0
0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;94082.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94086.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;94101.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;94106.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;94121.0
0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;94125.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;94131.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94139.0
1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;94141.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;94145.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;94149.0
0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;94157.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94185.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;94202.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;94203.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94209.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;94212.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;94213.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94218.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94221.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;94258.0
0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;94262.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;94267.0
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;94270.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;94282.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;94296.0
0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;94302.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;94338.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;94341.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;94368.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94375.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;94380.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;94382.0
0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;94385.0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;94402.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;94423.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;94437.0
1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;94481.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;94487.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;94488.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;94492.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;94494.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94499.0
0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;94505.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94512.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;94527.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;94530.0
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;94534.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;94539.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94560.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;94569.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;94587.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;94596.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;94598.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;94603.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94610.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;94611.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;94620.0
1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;94629.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;94633.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;94644.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;94657.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;94659.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;94660.0
1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;94663.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;94669.0
0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;94673.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;94678.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;94679.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;94692.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94695.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;94712.0
0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;94721.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;94722.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;94727.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;94729.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94738.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94775.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;94780.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;94810.0
0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;94818.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94839.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;94843.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;94853.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;94856.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;94869.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;94891.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94904.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;94920.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;94929.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;94930.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94936.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;94941.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94942.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;94953.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;94958.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;94969.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94996.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;94999.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;95013.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;95025.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;95029.0
1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;95050.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;95059.0
1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;95064.0
0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;95067.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;95090.0
