receipt_id,desserts,meats,juices,paper_goods,frozen_foods,snack_foods,canned goods,beer_wine_spirits,dairy,breads,produce
83670,0,1,0,0,0,0,0,0,0,0,1
83671,0,1,0,1,1,0,0,0,0,0,1
83672,0,0,0,0,1,0,0,0,0,0,0
83673,1,0,0,1,0,0,0,0,0,0,0
83674,0,1,0,0,0,0,0,0,0,0,1
83675,1,0,0,0,0,1,0,0,0,0,1
83676,0,0,0,0,0,1,0,0,1,0,0
83677,1,1,1,1,0,0,0,1,0,1,1
83678,0,0,0,0,0,0,0,1,0,0,0
83679,0,0,0,0,1,1,0,1,0,0,1
83680,0,0,0,0,0,0,0,0,0,1,0
83681,0,0,1,0,1,1,0,1,0,1,0
83682,1,0,0,1,0,1,0,0,1,1,0
83683,0,0,0,0,1,0,0,0,0,0,1
83684,0,0,1,0,0,0,0,0,0,0,0
83685,0,0,0,0,1,1,0,1,0,0,0
83686,0,0,0,0,0,1,0,0,1,1,0
83687,0,0,0,1,0,0,0,0,0,0,0
83688,0,1,0,0,0,1,0,0,0,0,1
83689,0,1,0,0,0,0,0,0,0,0,0
83690,0,0,0,1,1,1,0,1,0,0,1
83691,0,0,1,1,0,1,0,0,0,0,1
83692,0,0,1,1,0,0,0,0,0,0,0
83693,0,0,0,1,0,0,0,0,0,0,0
83694,0,0,0,0,1,1,0,1,0,0,0
83695,0,0,0,0,1,0,0,0,0,0,1
83696,0,0,1,1,0,0,0,0,0,0,1
83697,0,0,0,0,0,0,0,0,0,0,1
83698,0,1,1,0,0,0,0,0,0,1,1
83699,0,0,0,0,0,0,0,1,0,1,0
83700,0,0,0,0,0,0,0,0,0,1,1
83701,0,1,1,1,1,0,0,0,1,1,1
83702,1,0,0,1,0,0,0,0,1,0,0
83703,0,0,0,0,0,0,0,1,0,0,0
83704,0,1,1,0,0,0,0,0,0,1,1
83705,0,0,0,0,0,1,0,0,0,1,1
83706,0,1,0,0,0,0,0,0,0,1,1
83707,0,0,0,1,0,0,0,0,0,0,1
83708,0,1,0,0,1,0,0,0,0,0,1
83709,0,0,0,0,0,0,0,1,0,0,0
83710,0,1,1,0,1,0,0,1,0,0,0
83711,1,0,0,0,0,0,0,0,1,1,0
83712,0,1,0,0,0,0,0,0,1,0,0
83713,1,0,1,1,0,0,1,0,0,0,0
83714,1,0,0,0,0,0,0,1,0,0,0
83715,0,0,0,0,1,0,0,1,0,0,0
83716,0,1,0,0,0,0,0,0,0,1,0
83717,0,0,1,0,0,1,0,0,0,0,0
83718,0,1,0,0,0,0,0,0,0,0,1
83719,0,0,0,0,0,0,0,1,0,0,0
83720,0,0,0,0,0,1,0,0,0,0,0
83721,0,1,0,0,1,0,0,0,0,0,0
83722,0,0,1,0,0,0,0,0,0,0,0
83723,0,0,0,0,0,0,1,0,0,0,1
83724,0,0,0,0,0,0,1,0,0,0,1
83725,0,1,0,0,1,0,0,0,0,0,1
83726,0,0,1,0,0,0,0,0,0,1,1
83727,1,1,0,0,0,0,0,0,1,0,0
83728,1,1,0,1,0,0,0,0,0,0,0
83729,1,0,0,0,0,0,0,0,0,0,0
83730,1,1,0,0,0,0,0,0,0,0,0
83731,0,1,0,0,1,0,0,0,1,1,1
83732,0,0,0,0,0,1,0,0,1,1,0
83733,0,0,0,0,0,0,0,0,0,0,1
83734,0,0,0,0,1,1,0,1,0,0,0
83735,0,0,0,0,0,0,0,0,1,0,0
83736,0,0,0,0,0,0,0,0,0,0,1
83737,0,0,1,0,1,0,0,0,0,0,0
83738,1,0,1,1,1,1,1,1,1,0,1
83739,1,0,0,1,1,1,0,0,1,0,0
83740,0,0,1,0,1,1,0,1,1,0,0
83741,1,0,0,1,0,0,0,0,1,0,0
83742,1,1,1,0,0,0,0,1,0,1,1
83743,0,0,0,1,1,1,0,1,1,1,1
83744,1,0,0,1,1,0,0,0,0,0,0
83745,0,0,0,1,0,0,0,0,1,1,0
83746,0,0,0,1,0,0,0,0,0,0,1
83747,0,1,0,0,0,0,0,0,0,0,0
83748,0,0,0,0,0,1,0,0,0,0,1
83749,0,0,0,0,1,0,0,0,0,0,0
83750,1,0,0,1,1,1,1,1,0,0,0
83751,1,0,1,1,0,0,1,0,0,0,1
83752,0,0,1,0,0,0,0,0,1,0,1
83753,1,0,0,1,0,0,0,0,0,1,0
83754,0,0,0,0,1,1,0,1,0,1,0
83755,1,1,1,0,0,1,0,0,0,1,1
83756,0,0,0,1,1,1,0,0,1,0,0
83757,1,0,1,0,0,0,0,0,0,0,0
83758,1,0,0,1,0,0,0,0,0,1,0
83759,0,0,0,0,0,1,0,0,0,0,0
83760,0,1,0,0,1,0,0,0,0,0,1
83761,0,0,1,0,0,1,0,1,0,0,0
83762,0,1,0,0,0,0,0,0,0,0,1
83763,0,0,0,0,0,1,0,0,0,0,0
83764,0,0,0,1,0,0,0,1,0,1,0
83765,0,1,0,0,1,1,0,1,0,1,1
83766,0,0,0,1,0,0,0,1,0,0,0
83767,1,0,1,1,1,0,1,1,0,1,1
83768,0,0,0,0,1,1,0,0,0,0,0
83769,0,0,0,0,1,1,0,1,0,0,0
83770,0,0,0,0,1,1,0,1,0,0,0
83771,1,0,1,1,1,0,0,1,0,0,1
83772,1,0,1,1,0,0,0,0,0,0,1
83773,1,0,0,0,0,0,0,0,1,0,1
83774,0,0,1,0,0,0,1,0,0,1,0
83775,0,0,0,0,1,1,0,1,0,0,0
83776,0,1,0,0,0,0,0,0,0,1,0
83777,0,0,0,0,0,0,0,1,0,0,0
83778,0,0,0,0,1,0,0,0,0,0,0
83779,0,0,0,0,0,1,0,0,0,0,0
83780,0,0,0,0,1,0,0,0,0,0,0
83781,0,0,0,0,0,0,0,0,0,0,1
83782,0,0,0,0,1,0,0,0,0,0,0
83783,0,1,0,1,0,0,0,1,0,0,0
83784,1,0,0,1,0,0,0,1,0,0,0
83785,0,0,1,1,0,0,0,0,0,1,0
83786,1,0,0,0,0,0,0,0,1,0,1
83787,0,0,0,0,1,1,0,1,0,0,0
83788,1,1,0,0,0,0,0,0,0,0,1
83789,0,0,0,0,1,1,0,0,0,0,0
83790,0,1,0,0,0,0,0,0,1,0,1
83791,0,1,1,0,0,0,0,0,0,0,1
83792,1,0,0,1,1,0,0,0,0,0,0
83793,0,0,0,0,0,0,0,0,0,0,1
83794,1,1,0,1,0,0,0,0,0,0,1
83795,0,1,1,0,0,0,0,0,0,0,1
83796,0,1,0,1,1,1,0,1,1,0,1
83797,0,0,0,0,1,0,0,0,0,0,0
83798,1,1,0,0,1,1,0,1,0,0,0
83799,1,0,1,0,1,0,0,0,0,1,1
83800,0,0,1,1,0,1,0,0,0,0,1
83801,0,1,1,0,1,1,0,0,0,0,0
83802,0,1,0,1,1,1,0,1,0,0,0
83803,0,0,0,0,1,1,0,1,0,1,0
83804,0,0,0,1,1,1,0,1,0,0,0
83805,0,1,0,0,0,0,0,0,0,0,1
83806,0,0,0,1,0,0,0,0,1,1,0
83807,0,1,0,0,1,0,0,1,0,0,0
83808,0,0,0,0,0,1,0,0,0,0,1
83809,0,0,0,0,0,1,0,0,0,0,1
83810,1,0,0,1,0,0,0,0,1,0,1
83811,0,0,0,0,0,0,0,0,0,1,0
83812,1,0,0,0,0,1,0,1,0,0,0
83813,0,0,1,0,0,0,0,0,0,1,0
83814,0,1,0,0,1,0,0,0,1,0,1
83815,0,0,0,1,0,0,0,0,0,0,0
83816,0,1,0,0,0,0,0,0,1,0,1
83817,0,0,0,1,0,0,0,0,0,0,0
83818,1,0,0,0,1,0,0,0,0,0,0
83819,0,1,0,0,0,1,0,0,0,0,0
83820,0,1,0,0,0,0,0,0,0,0,0
83821,0,1,0,0,0,0,0,0,1,0,1
83822,1,1,0,0,0,0,0,1,0,0,0
83823,0,0,0,0,0,0,0,1,0,0,0
83824,0,0,1,1,0,0,0,1,0,0,1
83825,1,0,0,1,1,0,0,0,0,0,1
83826,1,0,0,1,0,0,0,0,0,1,1
83827,1,0,0,0,1,1,0,1,0,0,1
83828,0,0,0,0,0,1,0,0,0,0,0
83829,1,1,1,0,1,1,0,0,0,0,1
83830,1,0,0,1,1,1,0,0,1,0,0
83831,1,0,0,0,1,1,0,0,1,0,0
83832,0,0,0,0,0,0,0,1,0,0,0
83833,0,0,0,0,1,0,0,0,0,0,1
83834,0,0,0,0,1,1,0,1,0,0,0
83835,1,0,0,0,1,0,0,0,0,0,0
83836,0,0,0,0,0,1,0,0,0,1,1
83837,0,1,0,1,0,0,0,0,0,0,0
83838,0,0,0,0,0,0,0,0,0,1,0
83839,1,0,0,1,0,0,0,0,1,0,0
83840,0,0,0,0,0,1,0,0,0,0,0
83841,0,0,1,0,0,0,0,0,1,1,1
83842,0,1,0,0,1,1,0,1,0,0,0
83843,1,1,0,0,0,0,0,0,0,0,1
83844,1,0,0,0,0,1,0,0,0,0,0
83845,1,0,0,0,1,1,0,1,0,1,0
83846,1,0,1,1,0,0,0,0,0,0,0
83847,0,0,1,0,0,0,0,0,0,0,0
83848,1,1,0,1,0,0,0,0,0,0,0
83849,0,1,0,0,1,0,0,0,1,1,1
83850,0,1,0,1,1,1,0,1,0,0,1
83851,0,1,0,0,0,0,0,0,0,0,1
83852,0,1,1,0,1,1,0,1,0,1,0
83853,0,0,0,1,0,0,0,0,0,0,1
83854,0,0,1,1,0,1,1,1,0,1,1
83855,1,0,1,1,0,0,0,0,1,0,0
83856,1,1,1,1,0,0,0,1,1,0,1
83857,0,0,0,0,0,1,0,0,0,0,0
83858,0,1,0,0,1,1,0,0,1,0,1
83859,1,1,1,1,0,0,0,0,0,0,0
83860,0,0,0,1,0,1,0,1,0,0,0
83861,0,0,1,0,1,0,0,1,1,0,0
83862,0,0,0,0,1,1,0,1,0,1,0
83863,0,0,0,0,0,0,0,0,0,1,0
83864,0,0,0,0,0,0,1,0,0,0,1
83865,1,0,0,1,0,0,0,0,0,0,0
83866,0,0,1,0,0,0,0,0,0,1,1
83867,0,1,0,0,0,1,0,0,0,0,0
83868,0,1,0,0,0,0,0,0,0,0,0
83869,0,0,1,0,1,1,0,1,1,0,0
83870,0,0,0,0,0,0,0,0,1,0,1
83871,0,0,0,0,0,0,0,0,0,0,1
83872,0,0,0,0,1,1,0,1,0,0,0
83873,0,1,1,0,0,1,0,1,0,0,0
83874,0,0,1,0,0,1,0,0,0,0,0
83875,1,0,0,1,0,0,0,0,0,0,0
83876,0,1,1,0,0,0,0,0,0,0,0
83877,1,1,1,0,0,0,1,0,0,1,0
83878,1,0,0,1,0,0,0,0,0,0,0
83879,1,1,0,1,0,0,0,0,0,1,0
83880,0,0,0,0,0,0,0,0,1,1,0
83881,0,0,0,0,0,0,0,0,0,0,1
83882,0,1,0,0,0,1,0,0,0,0,0
83883,1,0,0,1,0,0,0,0,0,0,0
83884,1,1,1,1,0,0,0,1,0,0,1
83885,0,0,0,0,0,0,0,0,0,0,1
83886,1,1,1,1,1,0,0,1,1,0,1
83887,0,1,0,0,0,0,0,0,0,1,1
83888,0,0,0,1,1,1,0,1,0,0,0
83889,0,0,0,0,1,1,0,0,1,0,1
83890,0,0,0,0,1,1,0,1,0,0,1
83891,0,0,0,0,0,0,0,0,0,1,0
83892,1,1,1,1,0,0,0,1,1,0,1
83893,1,0,1,0,0,0,1,0,1,1,1
83894,0,1,1,1,0,0,1,0,0,0,0
83895,1,1,1,1,0,0,0,0,0,0,0
83896,1,0,0,1,0,0,0,1,1,1,0
83897,1,0,0,1,0,0,0,0,0,0,0
83898,0,0,0,1,1,1,0,1,0,0,0
83899,0,0,0,1,0,0,0,1,0,0,1
83900,0,0,1,0,0,1,0,0,0,1,1
83901,0,0,1,1,0,0,0,1,0,0,1
83902,1,0,0,1,1,1,1,0,1,1,0
83903,0,1,0,0,0,0,0,0,0,0,0
83904,0,1,0,0,0,0,0,0,0,0,0
83905,1,1,0,1,0,0,0,1,0,0,0
83906,0,1,0,0,0,1,0,0,0,0,0
83907,0,0,0,0,0,0,0,0,1,0,0
83908,1,0,0,0,1,0,1,1,1,1,1
83909,0,1,0,0,0,1,0,0,0,0,0
83910,0,0,1,0,0,0,1,0,0,1,0
83911,0,0,0,0,0,0,0,0,1,0,0
83912,0,0,0,0,0,1,0,0,0,0,0
83913,1,1,0,0,1,1,0,1,0,0,1
83914,1,1,0,0,1,1,0,1,0,0,1
83915,1,1,1,1,1,1,0,1,1,0,1
83916,0,0,1,1,1,1,1,1,1,1,0
83917,1,1,0,0,0,0,0,0,0,0,1
83918,0,1,0,0,0,0,0,0,0,0,0
83919,0,1,1,0,1,1,0,1,0,0,0
83920,0,1,0,0,0,0,0,1,1,0,1
83921,1,0,0,0,0,0,0,0,0,1,0
83922,0,0,0,0,0,0,0,0,1,0,1
83923,0,1,0,0,0,0,0,1,0,0,1
83924,0,0,0,0,0,0,0,0,0,1,1
83925,1,0,0,0,0,0,0,0,1,0,1
83926,1,0,0,1,0,0,0,0,0,0,0
83927,0,0,1,0,1,0,0,0,0,0,0
83928,0,0,0,0,0,1,0,0,0,0,1
83929,0,0,0,1,0,0,0,0,0,0,0
83930,0,1,0,0,0,1,0,0,0,0,0
83931,0,0,0,1,0,0,0,0,0,1,0
83932,1,0,0,0,0,0,0,0,0,1,0
83933,0,0,0,0,0,0,0,1,0,1,0
83934,1,1,1,0,0,0,0,0,0,0,0
83935,1,0,0,1,0,0,0,0,0,0,0
83936,0,0,0,1,0,1,0,1,0,0,0
83937,0,1,0,0,0,0,0,0,0,0,1
83938,0,0,0,0,1,1,0,1,0,0,0
83939,0,1,0,0,0,0,0,0,0,0,1
83940,1,0,0,1,0,0,0,0,0,1,0
83941,0,1,1,0,1,0,0,1,0,0,0
83942,0,1,1,0,1,1,1,0,1,1,0
83943,0,1,0,0,0,0,0,0,0,0,1
83944,0,0,1,0,1,0,0,0,1,0,0
83945,0,0,0,0,1,1,0,1,0,1,0
83946,0,0,1,0,0,0,1,1,1,0,0
83947,1,1,0,1,0,1,0,0,0,0,0
83948,0,0,0,0,0,0,0,0,1,1,0
83949,1,1,1,1,0,0,0,1,0,1,1
83950,0,0,1,1,1,0,0,1,1,1,1
83951,0,0,0,1,0,0,0,0,0,0,0
83952,0,0,0,1,1,0,0,0,0,1,0
83953,0,0,0,0,0,0,0,1,0,0,0
83954,0,0,1,1,1,0,1,0,0,1,0
83955,1,0,0,1,0,0,0,0,0,0,0
83956,0,0,1,1,0,0,0,1,0,0,0
83957,0,1,0,0,0,1,0,0,1,0,1
83958,0,0,0,0,0,0,0,0,0,0,1
83959,0,0,0,0,0,0,0,0,1,0,0
83960,0,0,1,1,1,1,0,1,1,1,0
83961,1,1,0,1,0,0,0,0,0,1,1
83962,0,0,0,1,0,0,0,0,0,0,0
83963,0,1,0,0,0,0,0,0,0,0,0
83964,0,1,0,0,0,1,0,1,0,0,1
83965,0,0,0,1,0,0,0,0,0,0,0
83966,0,0,0,0,0,0,0,1,0,0,1
83967,0,0,0,1,1,1,0,0,0,0,0
83968,0,0,0,1,1,1,0,1,0,0,0
83969,0,0,0,0,1,0,0,0,0,0,1
83970,0,0,0,0,0,0,0,1,0,0,0
83971,0,1,1,0,0,0,0,0,1,1,1
83972,0,0,1,0,0,0,0,0,0,0,1
83973,0,0,0,1,0,0,0,0,0,0,0
83974,0,1,1,0,1,0,0,1,0,0,0
83975,0,1,1,0,0,1,0,1,1,0,1
83976,0,1,0,0,1,1,0,1,0,0,1
83977,0,1,0,1,0,0,0,0,0,0,0
83978,1,1,0,0,0,0,0,1,0,0,0
83979,1,0,0,0,0,0,0,0,1,0,0
83980,1,0,0,0,0,0,0,0,1,1,0
83981,0,0,0,0,0,0,1,0,0,0,0
83982,0,0,1,1,0,0,0,0,0,1,0
83983,1,1,1,0,0,0,0,0,0,0,1
83984,1,0,0,1,0,0,0,0,0,1,1
83985,0,0,1,0,1,0,0,0,0,0,0
83986,0,0,0,0,0,0,0,1,0,0,0
83987,0,1,0,0,1,1,0,1,0,1,1
83988,1,1,0,1,1,0,0,0,0,0,1
83989,0,0,0,1,0,0,0,0,1,1,0
83990,1,1,0,1,0,1,0,0,0,0,1
83991,0,0,0,0,0,0,0,0,1,1,0
83992,1,0,1,1,0,0,0,0,0,0,0
83993,0,0,1,0,0,0,0,0,0,0,1
83994,1,1,0,0,0,0,0,0,1,0,0
83995,0,0,0,1,0,0,0,0,0,0,0
83996,1,1,0,0,0,0,0,1,1,0,1
83997,0,0,0,0,0,1,0,0,0,0,1
83998,0,1,0,1,1,1,0,1,0,0,1
83999,1,0,0,0,0,1,0,0,0,0,0
84000,0,0,1,0,0,0,0,0,0,0,0
84001,0,1,0,0,1,0,0,0,0,0,1
84002,0,0,1,0,1,1,0,1,0,0,0
84003,1,0,1,1,0,0,0,0,0,0,0
84004,1,0,1,0,1,1,0,1,0,1,0
84005,0,0,0,0,0,0,0,0,0,1,0
84006,0,0,0,0,0,0,0,0,1,0,1
84007,0,1,0,0,0,0,0,0,0,0,0
84008,0,0,1,0,1,1,0,1,1,0,0
84009,1,1,0,0,0,0,0,0,0,0,1
84010,0,1,0,1,1,0,0,0,0,0,0
84011,1,0,0,1,0,0,0,0,0,0,0
84012,0,0,0,0,1,1,0,1,0,1,1
84013,1,1,0,0,0,0,0,0,1,0,1
84014,0,1,0,1,0,0,0,0,0,0,0
84015,1,1,0,0,1,1,0,0,0,0,0
84016,0,1,1,0,0,0,0,0,0,1,1
84017,0,1,1,0,0,0,0,0,0,0,1
84018,0,0,0,0,0,0,0,1,0,0,0
84019,0,0,0,0,0,0,0,1,0,0,1
84020,0,0,0,1,0,0,0,0,0,0,0
84021,1,1,1,1,0,0,0,0,0,1,0
84022,0,1,0,1,1,0,0,0,0,1,1
84023,0,0,0,0,0,0,1,1,0,0,0
84024,0,0,1,1,1,0,1,1,1,0,1
84025,1,0,0,0,0,1,0,1,0,1,0
84026,0,0,0,0,0,1,0,0,1,0,0
84027,0,1,0,0,0,0,0,0,0,0,0
84028,0,1,0,0,1,0,0,1,0,0,1
84029,1,0,0,1,0,1,0,0,0,0,0
84030,0,1,0,1,1,0,0,0,0,0,0
84031,1,1,0,0,0,0,0,1,1,0,0
84032,0,0,0,1,1,0,0,1,0,0,1
84033,0,1,0,0,0,1,0,0,0,0,1
84034,0,1,0,0,0,0,0,0,0,0,0
84035,0,0,1,0,1,1,0,1,1,0,0
84036,0,1,0,0,1,1,0,1,0,0,0
84037,0,0,0,1,1,1,0,1,0,0,0
84038,1,0,0,1,0,0,0,1,1,1,0
84039,0,1,0,1,1,1,0,1,0,0,0
84040,0,0,0,0,0,1,0,0,0,0,0
84041,0,0,0,0,1,1,0,1,0,1,1
84042,0,0,1,1,0,1,0,0,1,0,1
84043,0,0,1,1,0,0,0,0,0,0,0
84044,1,1,1,1,0,1,0,0,1,0,1
84045,0,0,0,0,1,1,0,1,0,0,0
84046,0,0,0,0,0,0,0,0,0,0,1
84047,1,1,0,1,0,0,0,0,1,0,1
84048,1,1,0,1,1,1,0,0,0,0,1
84049,0,0,0,0,0,0,0,0,0,1,0
84050,0,1,0,0,0,0,0,0,0,0,0
84051,0,0,0,0,1,0,0,0,0,0,0
84052,1,0,0,0,0,1,0,1,0,0,0
84053,1,1,0,1,1,0,0,0,0,0,1
84054,0,0,0,0,0,0,0,0,0,0,1
84055,0,1,0,1,0,0,0,0,0,0,0
84056,1,0,0,0,1,1,0,1,0,0,1
84057,0,0,1,0,1,1,0,1,1,0,0
84058,0,0,0,0,0,1,0,0,0,0,0
84059,0,0,1,0,0,0,0,1,1,0,0
84060,0,0,0,1,0,0,0,0,0,0,0
84061,0,0,0,0,0,0,0,0,0,1,0
84062,0,0,0,0,0,0,0,1,1,0,1
84063,1,1,0,1,0,0,0,0,0,0,1
84064,0,0,1,0,1,1,0,1,1,0,0
84065,1,0,1,1,0,0,0,0,0,0,1
84066,1,0,0,1,0,0,0,0,0,1,0
84067,0,1,0,0,0,0,0,0,0,0,1
84068,1,0,1,1,1,0,0,1,0,0,0
84069,1,0,0,0,1,1,0,1,0,0,0
84070,0,0,0,0,0,1,0,0,0,0,0
84071,0,1,0,0,0,0,0,0,0,0,0
84072,1,1,0,1,0,0,0,0,0,0,0
84073,0,0,0,0,0,1,0,0,0,0,0
84074,1,0,0,1,1,0,0,0,1,0,0
84075,1,1,0,0,0,1,0,0,1,0,0
84076,0,1,0,1,0,0,0,0,0,0,1
84077,0,1,0,0,0,0,0,0,0,0,0
84078,0,1,0,0,0,0,0,0,0,0,0
84079,1,0,0,1,0,0,0,0,0,0,1
84080,1,1,0,1,0,1,0,0,0,0,0
84081,0,1,0,0,1,0,0,0,0,0,1
84082,0,1,0,1,0,0,0,0,0,0,0
84083,0,0,0,0,0,0,0,1,0,0,0
84084,0,1,0,0,0,0,0,0,0,0,1
84085,1,0,0,0,0,0,0,0,0,0,0
84086,0,0,0,0,0,0,0,1,0,0,0
84087,0,0,0,1,0,0,0,0,0,0,0
84088,1,0,0,1,0,1,0,0,0,0,0
84089,0,1,0,0,1,0,0,0,1,0,0
84090,0,0,0,0,1,1,0,1,0,1,0
84091,1,1,1,1,0,0,0,0,0,1,0
84092,0,0,1,0,0,0,0,0,0,0,0
84093,1,0,0,1,1,0,0,0,0,0,1
84094,0,0,1,0,0,0,0,1,1,0,0
84095,0,1,0,1,0,0,0,0,0,0,1
84096,1,0,1,0,0,0,0,0,0,0,0
84097,0,1,1,0,0,1,0,0,0,0,0
84098,0,0,0,0,0,1,0,1,0,0,0
84099,1,1,0,1,1,1,0,0,0,0,1
84100,1,0,0,1,0,0,0,1,1,1,0
84101,1,0,0,1,0,0,0,0,0,0,0
84102,0,1,0,0,1,0,0,0,0,0,1
84103,0,0,0,1,1,1,0,1,0,0,0
84104,0,1,0,0,1,1,0,1,0,1,0
84105,1,1,0,1,0,0,0,0,0,0,0
84106,0,0,0,0,1,1,0,1,0,0,0
84107,0,0,0,1,0,0,0,0,0,0,0
84108,0,0,1,0,1,1,0,1,0,0,0
84109,0,1,0,0,0,0,0,0,1,0,0
84110,0,0,0,0,1,0,0,0,0,0,0
84111,1,0,1,0,0,0,0,0,0,0,0
84112,1,1,0,0,0,0,0,0,1,0,0
84113,1,0,0,1,0,0,0,0,0,1,0
84114,1,1,1,1,0,0,0,1,0,0,1
84115,1,0,1,0,1,1,0,1,0,0,0
84116,1,0,0,0,1,1,0,1,0,0,0
84117,0,0,0,1,0,0,0,0,0,0,1
84118,0,1,0,0,0,0,0,0,1,0,0
84119,0,0,0,0,1,0,0,0,0,0,1
84120,0,1,0,0,0,0,0,1,0,1,1
84121,0,0,0,0,0,0,0,1,0,1,1
84122,1,0,1,0,0,0,0,0,1,0,0
84123,0,1,0,0,0,0,0,0,0,0,0
84124,1,0,0,0,1,0,0,0,0,0,0
84125,1,1,0,0,0,1,0,0,0,0,1
84126,0,1,1,0,0,0,0,0,0,1,0
84127,0,1,1,0,1,1,0,1,1,0,0
84128,1,0,0,1,0,0,0,0,1,0,0
84129,0,0,0,1,0,0,1,0,1,0,1
84130,1,0,0,1,1,0,0,0,0,0,0
84131,1,0,0,1,0,0,0,0,0,0,0
84132,0,0,0,1,0,0,0,0,0,0,0
84133,0,0,1,0,0,1,0,1,1,1,0
84134,0,0,0,0,0,0,0,0,1,0,0
84135,0,0,1,0,1,1,0,1,0,0,0
84136,0,0,1,0,0,0,0,0,0,0,0
84137,0,0,1,0,0,0,0,0,0,0,0
84138,0,1,0,0,0,0,0,1,0,0,0
84139,0,0,1,0,0,1,0,1,1,0,1
84140,0,0,1,0,0,0,0,0,1,0,0
84141,1,1,0,1,0,1,1,0,0,1,1
84142,1,0,1,1,0,0,0,0,0,0,0
84143,0,1,0,0,1,0,0,0,1,1,0
84144,1,1,0,1,0,0,0,0,0,1,0
84145,1,0,0,0,1,1,0,1,0,1,0
84146,0,0,0,0,1,1,0,1,0,0,0
84147,0,0,0,0,1,1,1,1,0,0,0
84148,0,0,0,0,1,1,0,1,1,0,0
84149,0,1,0,0,0,1,0,0,0,0,0
84150,0,1,0,0,0,0,0,0,1,0,0
84151,0,0,0,0,0,0,0,0,0,1,0
84152,0,0,0,0,0,0,0,0,0,0,1
84153,1,1,0,0,1,0,0,0,0,1,1
84154,0,0,0,0,0,0,0,0,1,0,0
84155,0,0,0,1,0,0,0,0,0,1,1
84156,0,1,0,0,1,0,0,0,1,0,1
84157,0,0,0,0,0,0,0,0,0,1,0
84158,0,0,0,0,0,0,0,0,0,1,0
84159,1,0,1,1,0,1,1,0,0,1,1
84160,0,0,0,0,0,0,0,1,0,0,1
84161,0,1,0,0,1,1,0,1,0,0,0
84162,0,0,0,1,0,0,0,0,0,0,0
84163,1,0,0,1,0,0,0,0,0,0,0
84164,0,1,0,0,0,0,0,0,0,1,1
84165,1,1,0,0,1,1,0,1,1,1,0
84166,0,1,0,1,1,1,0,1,0,0,1
84167,0,0,0,0,1,0,0,0,0,0,0
84168,0,0,0,1,0,0,0,1,0,0,1
84169,0,0,1,0,0,1,0,0,0,1,0
84170,0,0,0,0,1,1,0,1,0,0,0
84171,0,0,1,0,1,1,0,1,0,0,0
84172,0,1,0,0,0,0,0,1,0,0,1
84173,1,0,0,0,0,0,0,0,0,1,1
84174,0,0,0,0,0,1,0,0,1,0,1
84175,1,0,1,0,1,1,0,1,0,1,0
84176,0,1,1,0,0,0,0,0,0,0,0
84177,0,0,0,0,1,0,0,0,0,0,0
84178,0,1,0,0,0,0,0,0,0,0,0
84179,0,0,1,0,1,1,0,0,0,0,0
84180,0,0,1,1,0,0,0,0,0,0,1
84181,0,1,1,1,1,1,0,1,0,0,1
84182,1,0,0,0,1,0,0,0,0,0,0
84183,0,0,0,0,1,1,0,1,0,1,1
84184,0,0,0,0,0,1,0,0,0,0,0
84185,0,0,1,0,0,0,0,0,0,1,1
84186,1,0,1,0,1,1,1,0,0,1,1
84187,0,1,0,0,0,0,0,0,0,1,1
84188,0,0,0,0,0,0,0,0,1,0,1
84189,0,0,1,0,0,1,0,0,0,0,0
84190,0,0,0,0,0,1,0,1,1,0,0
84191,0,1,0,0,0,1,0,1,0,0,1
84192,0,0,0,0,0,1,0,0,1,0,0
84193,0,1,0,1,1,1,0,1,0,0,1
84194,0,0,1,0,0,1,0,1,0,0,0
84195,1,1,0,0,0,0,1,1,1,1,0
84196,0,0,0,0,0,0,0,0,0,1,0
84197,0,0,0,0,1,1,0,1,1,0,0
84198,0,1,0,0,0,0,0,0,1,0,0
84199,0,0,0,1,0,1,0,0,1,0,0
84200,0,0,0,1,0,0,0,0,0,1,0
84201,0,0,0,0,0,0,0,1,0,0,0
84202,0,0,1,1,1,1,0,1,1,1,0
84203,1,0,0,1,0,0,0,0,0,0,0
84204,0,1,0,0,0,0,0,0,1,0,0
84205,0,1,1,1,0,0,0,0,0,0,1
84206,1,0,0,1,0,0,0,0,0,0,0
84207,0,1,0,0,0,0,0,0,0,0,0
84208,1,0,0,0,0,1,0,0,0,0,0
84209,0,0,0,1,1,1,0,1,0,0,0
84210,0,0,0,0,0,0,0,1,0,0,0
84211,0,0,1,0,1,0,0,0,0,0,0
84212,1,1,1,1,0,0,0,0,0,0,0
84213,0,0,0,1,0,0,0,1,0,1,0
84214,0,0,0,0,0,0,0,0,1,0,0
84215,0,0,0,1,1,0,0,0,0,1,0
84216,1,0,0,0,1,0,0,0,1,0,0
84217,0,1,0,0,0,0,0,1,0,0,1
84218,0,1,0,1,1,1,0,1,0,0,0
84219,0,0,1,0,0,0,0,0,0,0,0
84220,1,0,0,1,0,0,0,0,0,0,0
84221,1,1,0,0,0,0,0,0,0,0,1
84222,0,1,0,0,0,0,0,0,0,0,0
84223,0,0,0,0,0,0,0,0,1,0,0
84224,0,0,0,0,1,1,0,1,0,1,0
84225,0,1,0,0,0,0,0,0,0,0,1
84226,0,1,0,1,1,1,0,1,0,0,1
